text,text_with_ruby,author,source,mora_count,is_575,season,confidence,has_moon,has_autumn
三月三日　土筆会。草庵。,三月三日　土筆会。草庵。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
現れし干汐の石の玉藻かな,現れし干汐《ひしお》の石の玉藻かな,高浜虚子,七百五十句,17,True,,0.9,False,False
志俳句にありて落第す,志《こころざし》俳句にありて落第す,高浜虚子,七百五十句,18,False,,0.6,False,False
花の館謡の会もありぬべし,花の館《たち》謡の会もありぬべし,高浜虚子,七百五十句,16,False,,0.7,False,False
牡丹のみ偏愛するといふ勿れ,牡丹のみ偏愛するといふ勿《なか》れ,高浜虚子,七百五十句,18,False,,0.7,False,False
四月三日　牡丹五句のうち。,四月三日　牡丹五句のうち。,高浜虚子,七百五十句,19,False,秋,0.6,True,True
松蔭に咲き拡がりし大桜,松蔭に咲き拡《ひろ》がりし大桜,高浜虚子,七百五十句,17,True,春,0.9,False,False
落花散り敷けるまに／＼客歩く,落花散り敷けるまに／＼客歩く,高浜虚子,七百五十句,18,False,,0.6,False,False
ひしひしと玻璃戸に灯虫湖の家,ひしひしと玻璃戸《はりど》に灯虫《ひむし》湖《うみ》の家,高浜虚子,七百五十句,17,True,秋,0.9,False,True
父母も今遊楽や法の花,父母も今遊楽や法《のり》の花,高浜虚子,七百五十句,17,True,,0.8,False,False
湖を断つ夏木の幹のたゞ太し,湖《うみ》を断つ夏木の幹のたゞ太し,高浜虚子,七百五十句,18,False,夏,0.7999999999999999,False,False
目立たざるの花を眺めかな,目立たざる《かなめ》の花を眺めかな,高浜虚子,七百五十句,19,False,,0.6,False,False
短夜や夢も現も同じこと,短夜《みじかよ》や夢も現《うつつ》も同じこと,高浜虚子,七百五十句,17,True,,0.8,False,False
若死の六十二とや春惜む,若死の六十二とや春惜む,高浜虚子,七百五十句,18,False,春,0.7,False,False
五月二十六日　奥の院。,五月二十六日　奥の院。,高浜虚子,七百五十句,17,True,秋,0.9,True,True
大和家にその短夜の一時を,大和家《やまとや》にその短夜の一時《ひととき》を,高浜虚子,七百五十句,17,True,,0.8,False,False
短夜を旅の終りの朝寝かな,短夜を旅の終りの朝寝かな,高浜虚子,七百五十句,18,False,,0.7,False,False
旅帰り軽暖薄暑心地よし,旅帰り軽暖《けいだん》薄暑心地よし,高浜虚子,七百五十句,19,False,,0.6,False,False
今年竹伸びし兄弟四人かな,今年竹《ことしだけ》伸びし兄弟四人かな,高浜虚子,七百五十句,19,False,,0.6,False,False
日除け作らせつゝ書屋書に対す,日除《ひよ》け作らせつゝ書屋書に対す,高浜虚子,七百五十句,18,False,,0.6,False,False
何事も古りにけるかな古浴衣,何事も古《ふ》りにけるかな古浴衣《ふるゆかた》,高浜虚子,七百五十句,17,True,,0.8,False,False
六月三十日　晦日会。,六月三十日　晦日会。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
このまとゐ楽しきかなや蚊を追ひて,このまとゐ楽しきかなや蚊を追ひて,高浜虚子,七百五十句,19,False,夏,0.6,False,False
老いてこゝに斯く在る不思議唯涼し,老いてこゝに斯《か》く在《あ》る不思議唯《ただ》涼し,高浜虚子,七百五十句,15,False,,0.6,False,False
郭公も唯の鳥ぞと聞き馴れし,郭公《かっこう》も唯の鳥ぞと聞き馴《な》れし,高浜虚子,七百五十句,18,False,,0.7,False,False
苔寺へ道の曲りの柿の家,苔寺《こけでら》へ道の曲りの柿の家,高浜虚子,七百五十句,17,True,,0.8,False,False
苔寺を出てその辺の秋の暮,苔寺を出てその辺の秋の暮,高浜虚子,七百五十句,18,False,秋,0.7,False,True
古都の空紫にして月白し,古都の空紫にして月白し,高浜虚子,七百五十句,17,True,秋,1.0,True,True
飲酒戒破れば月は曇るべし,飲酒戒破れば月は曇るべし,高浜虚子,七百五十句,18,False,秋,0.7999999999999999,True,True
欠伸せる口中に入る秋の山,欠伸《あくび》せる口中に入る秋の山,高浜虚子,七百五十句,18,False,秋,0.7,False,True
汝も我も運命の児よ銀河濃し,汝《な》も我も運命の児《こ》よ銀河濃し,高浜虚子,七百五十句,19,False,,0.6,False,False
秋晴や古里近く母を恋ひ,秋晴や古里近く母を恋ひ,高浜虚子,七百五十句,18,False,秋,0.7,False,True
人顔は未ださだかに夕紅葉,人顔は未《いま》ださだかに夕紅葉,高浜虚子,七百五十句,18,False,秋,0.7,False,True
草枯に真赤な汀子なりしかな,草枯に真赤な汀子《ていこ》なりしかな,高浜虚子,七百五十句,18,False,冬,0.7999999999999999,False,False
斯の如く俳句を閲し老の春,斯《かく》の如く俳句を閲《けみ》し老の春,高浜虚子,七百五十句,19,False,春,0.6,False,False
とはいへど涙もろしや老の春,とはいへど涙もろしや老の春,高浜虚子,七百五十句,16,False,春,0.7,False,False
わが眉の白きに燃ゆる冬日かな,わが眉《まゆ》の白きに燃ゆる冬日かな,高浜虚子,七百五十句,19,False,冬,0.7,False,False
起き出でゝあら何ともな老の春,起き出でゝあら何ともな老の春,高浜虚子,七百五十句,18,False,春,0.7,False,False
下手謡稽古休まず老の春,下手謡《へたうたい》稽古《けいこ》休まず老の春,高浜虚子,七百五十句,17,True,春,0.9,False,False
十二月二日　前日のつゞき。,十二月二日　前日のつゞき。,高浜虚子,七百五十句,17,True,秋,0.9,True,True
目悪きことも合ッ点老の春,目《め》悪きことも合ッ点老の春,高浜虚子,七百五十句,17,True,春,0.9,False,False
炭斗のありし所になかりけり,炭斗のありし所になかりけり,高浜虚子,七百五十句,16,False,,0.7,False,False
何事も知らずと答へ老の春,何事も知らずと答へ老の春,高浜虚子,七百五十句,18,False,春,0.7,False,False
傲岸と人見るまゝに老の春,傲岸《ごうがん》と人見るまゝに老の春,高浜虚子,七百五十句,17,True,春,0.9,False,False
雨晴れて枯木潤ふけしきかな,雨晴れて枯木潤ふけしきかな,高浜虚子,七百五十句,18,False,冬,0.7999999999999999,False,False
悪なれば色悪よけれ老の春,悪なれば色悪よけれ老の春,高浜虚子,七百五十句,17,True,春,0.9,False,False
各々の年を取りたる年賀かな,各々《おのおの》の年を取りたる年賀かな,高浜虚子,七百五十句,19,False,,0.6,False,False
惟る御生涯や萩の露,惟《おもんみ》る御生涯や萩の露,高浜虚子,七百五十句,17,True,秋,0.9,False,True
二月十七日　横井迦南追悼。,二月十七日　横井迦南《かなん》追悼。,高浜虚子,七百五十句,17,True,秋,0.9,True,True
炬燵あり城に籠るが如くなり,炬燵《こたつ》あり城に籠《こも》るが如くなり,高浜虚子,七百五十句,17,True,冬,1.0,False,False
降つてゐるその春雨を感じをり,降つてゐるその春雨を感じをり,高浜虚子,七百五十句,18,False,春,0.7,False,False
竹藪の奥もの深く春の雨,竹藪《たけやぶ》の奥もの深く春の雨,高浜虚子,七百五十句,17,True,春,0.9,False,False
この旅のいづこの宿に更衣,この旅のいづこの宿に更衣《ころもがえ》,高浜虚子,七百五十句,17,True,,0.8,False,False
惜春の心もありて人を訪ふ,惜春の心もありて人を訪《と》ふ,高浜虚子,七百五十句,16,False,春,0.7,False,False
夏山の黒きところは落込める,夏山の黒きところは落込める,高浜虚子,七百五十句,18,False,夏,0.7,False,False
朝顔の二葉より又はじまりし,朝顔の二葉より又はじまりし,高浜虚子,七百五十句,18,False,,0.7,False,False
気にかゝる事もなければ梅雨もよし,気にかゝる事もなければ梅雨《つゆ》もよし,高浜虚子,七百五十句,17,True,春,1.0,False,False
鉄線にけふは若くものなき庭か,鉄線にけふは若《し》くものなき庭か,高浜虚子,七百五十句,17,True,,0.9,False,False
端居してげに長かりし旅路かな,端居《はしい》してげに長かりし旅路かな,高浜虚子,七百五十句,18,False,,0.7,False,False
ほとゝぎすしば啼く宿とたづね来よ,ほとゝぎすしば啼《な》く宿とたづね来よ,高浜虚子,七百五十句,17,True,,0.9,False,False
避暑の宿寂莫として寝まるなり,避暑の宿寂莫《せきばく》として寝まるなり,高浜虚子,七百五十句,18,False,,0.7,False,False
下り山柳の家と答へけり,下《さが》り山《やま》柳の家と答へけり,高浜虚子,七百五十句,16,False,,0.7,False,False
昼寝して覚めて乾坤新たなり,昼寝して覚めて乾坤《けんこん》新たなり,高浜虚子,七百五十句,19,False,,0.6,False,False
戸の隙に月蝕すみし月明り,戸の隙に月蝕すみし月明り,高浜虚子,七百五十句,18,False,秋,0.7,True,True
冷やかにその行末を見守りぬ,冷やかにその行末を見守りぬ,高浜虚子,七百五十句,18,False,,0.7,False,False
秋晴の翳の濃ゆさやものの隈,秋晴の翳《かげ》の濃ゆさやものの隈《くま》,高浜虚子,七百五十句,18,False,秋,0.7,False,True
その月を見たりしといふ誇りあり,その月を見たりしといふ誇りあり,高浜虚子,七百五十句,18,False,秋,0.7,True,True
こゝに我が句を留むべき月の石,こゝに我が句を留《とど》むべき月の石,高浜虚子,七百五十句,18,False,秋,0.7,True,True
けふの月よからんと云ひ別れけり,けふの月よからんと云《い》ひ別れけり,高浜虚子,七百五十句,17,True,秋,1.0,True,True
何もせで一日ありぬ爽やかに,何もせで一日ありぬ爽《さわ》やかに,高浜虚子,七百五十句,17,True,,0.8,False,False
俳諧の月の奉行と今までも,俳諧の月の奉行《ぶぎょう》と今までも,高浜虚子,七百五十句,17,True,秋,0.9,True,True
人会しすぐ散らばつて秋の晴,人会しすぐ散らばつて秋の晴,高浜虚子,七百五十句,18,False,秋,0.7,False,True
炉の隅に線香を立てゝ話しけり,炉の隅《すみ》に線香を立てゝ話しけり,高浜虚子,七百五十句,19,False,,0.6,False,False
この後は椿を植ゑん謀,この後《のち》は椿を植ゑん謀《はかりごと》,高浜虚子,七百五十句,17,True,,0.8,False,False
素十居を訪ひ秋日和安心す,素十《すじゅう》居《きょ》を訪《と》ひ秋日和《あきびより》安心す,高浜虚子,七百五十句,17,True,秋,0.9,False,True
目の前にひら／＼するは鳥威し,目の前にひら／＼するは鳥威《とりおど》し,高浜虚子,七百五十句,16,False,,0.7,False,False
一筋の大きな道や秋の風,一筋の大きな道や秋の風,高浜虚子,七百五十句,17,True,秋,0.9,False,True
十月十六日　野口兼資死す。,十月十六日　野口兼資《かねすけ》死す。,高浜虚子,七百五十句,17,True,秋,0.9,True,True
遠ざかりをる人疎し秋の雨,遠ざかりをる人疎《うと》し秋の雨,高浜虚子,七百五十句,15,False,秋,0.6,False,True
俳諧の月の奉行や今も尚,俳諧の月の奉行や今も尚《なお》,高浜虚子,七百五十句,18,False,秋,0.7,True,True
雑炊をこのみしゆゑに遁世し,雑炊《ぞうすい》をこのみしゆゑに遁世《とんせい》し,高浜虚子,七百五十句,17,True,,0.9,False,False
白菊に幾つ姉君なりしかと,白菊に幾つ姉君《あねぎみ》なりしかと,高浜虚子,七百五十句,17,True,,0.8,False,False
やゝ酔ひし妹が弾初いざ聴かん,やゝ酔ひし妹《いも》が弾初《ひきぞめ》いざ聴《き》かん,高浜虚子,七百五十句,17,True,,0.8,False,False
昔より月の桂子長けて,昔より月の桂子《かつらこ》長《ろうた》けて,高浜虚子,七百五十句,16,False,秋,0.7,True,True
縁に腰そのまゝ日向ぼこりかな,縁に腰そのまゝ日向《ひなた》ぼこりかな,高浜虚子,七百五十句,16,False,,0.7,False,False
我が仕事炬燵の上に移りたる,我が仕事炬燵《こたつ》の上に移りたる,高浜虚子,七百五十句,15,False,冬,0.6,False,False
書き留めて即ち忘れ老の春,書き留めて即《すなわ》ち忘れ老の春,高浜虚子,七百五十句,19,False,春,0.6,False,False
眠れねばいろ／＼の智慧夜半の冬,眠れねばいろ／＼の智慧《ちえ》夜半《よわ》の冬,高浜虚子,七百五十句,15,False,冬,0.6,False,False
この雪に敢て会する誰々ぞ,この雪に敢《あえ》て会する誰々《だれだれ》ぞ,高浜虚子,七百五十句,17,True,冬,1.0,False,False
二月二日　立子孫、高。,二月二日　立子孫、高《たかし》。,高浜虚子,七百五十句,17,True,秋,0.9,True,True
鉢木瓜に水やることも日課かな,鉢木瓜《はちぼけ》に水やることも日課かな,高浜虚子,七百五十句,18,False,,0.7,False,False
花の数倍にも見えて風椿,花の数倍にも見えて風椿,高浜虚子,七百五十句,17,True,,0.8,False,False
春泥を人罵りてゆく門辺,春泥《しゅんでい》を人罵《ののし》りてゆく門辺《かどべ》,高浜虚子,七百五十句,15,False,春,0.6,False,False
三月十日　土筆会。草庵。,三月十日　土筆会。草庵。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
足もとに春の寒さの残りをり,足もとに春の寒さの残りをり,高浜虚子,七百五十句,17,True,春,0.9,False,False
犬の舌赤く伸びたり水温む,犬の舌赤く伸びたり水温《ぬる》む,高浜虚子,七百五十句,16,False,,0.6,False,False
谷の寺元黒谷の霞みけり,谷の寺元黒谷の霞《かす》みけり,高浜虚子,七百五十句,17,True,春,1.0,False,False
三月二十四日　比叡山横川行。,三月二十四日　比叡山横川《よかわ》行。,高浜虚子,七百五十句,17,True,秋,0.9,True,True
駕舁の飛ぶが如くに山桜,駕舁《かごかき》の飛ぶが如くに山桜,高浜虚子,七百五十句,17,True,春,0.9,False,False
爪剪るも花の朝の化粧かな,爪《つめ》剪《き》るも花の朝《あした》の化粧かな,高浜虚子,七百五十句,18,False,,0.7,False,False
春愁や些細なことに気落ちして,春愁《しゅんしゅう》や些細《ささい》なことに気落ちして,高浜虚子,七百五十句,19,False,春,0.6,False,False
娘の家は狭く住みよし梅の花,娘《こ》の家は狭く住みよし梅の花,高浜虚子,七百五十句,18,False,春,0.7,False,False
春深く稿を起さん心あり,春深く稿を起さん心あり,高浜虚子,七百五十句,16,False,春,0.7,False,False
目黒なる筍飯も昔かな,目黒なる筍飯《たけのこめし》も昔かな,高浜虚子,七百五十句,17,True,,0.9,False,False
庭木皆よき形なる若葉かな,庭木皆よき形なる若葉かな,高浜虚子,七百五十句,18,False,,0.7,False,False
天暗くなりて明るき薔薇の雨,天暗くなりて明るき薔薇《ばら》の雨,高浜虚子,七百五十句,17,True,,0.8,False,False
ダムに鳴く鳥は鶯ほとゝぎす,ダムに鳴く鳥は鶯《うぐいす》ほとゝぎす,高浜虚子,七百五十句,17,True,春,0.9,False,False
翌朝は雨降つてゐる鵜川かな,翌朝は雨降つてゐる鵜川かな,高浜虚子,七百五十句,19,False,,0.6,False,False
蜘蛛の糸の顔にかゝらぬ日とてなし,蜘蛛《くも》の糸の顔にかゝらぬ日とてなし,高浜虚子,七百五十句,18,False,,0.7,False,False
山寺に蠅叩なし作らばや,山寺に蠅叩《はえたたき》なし作らばや,高浜虚子,七百五十句,17,True,,0.9,False,False
而して今ひと眠り明易き,而《しこう》して今ひと眠り明易《あけやす》き,高浜虚子,七百五十句,17,True,,0.8,False,False
山寺に我老僧かほとゝぎす,山寺に我老僧かほとゝぎす,高浜虚子,七百五十句,16,False,,0.6,False,False
山寺に仏も我も黴びにけり,山寺に仏も我も黴《か》びにけり,高浜虚子,七百五十句,16,False,,0.7,False,False
昼寝せんかと思ひつゝ山を見る,昼寝せんかと思ひつゝ山を見る,高浜虚子,七百五十句,18,False,,0.6,False,False
夏草も一景をなす坊の庭,夏草も一景をなす坊の庭,高浜虚子,七百五十句,17,True,夏,0.9,False,False
毒虫を必死になりて打擲す,毒虫を必死になりて打擲《ちょうちゃく》す,高浜虚子,七百五十句,18,False,秋,0.7,False,True
山寺に名残蠅叩に名残,山寺に名残《なごり》蠅叩に名残,高浜虚子,七百五十句,17,True,,0.8,False,False
蠅叩にはじまり蠅叩に終る,蠅叩にはじまり蠅叩に終る,高浜虚子,七百五十句,17,True,,0.8,False,False
怪談の昨日のつゞき涼み台,怪談の昨日のつゞき涼み台,高浜虚子,七百五十句,17,True,,0.8,False,False
七月二十三日　艶寿会。,七月二十三日　艶寿会。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
盂蘭盆会遠きゆかりとふし拝む,盂蘭盆会《うらぼんえ》遠きゆかりとふし拝む,高浜虚子,七百五十句,17,True,,0.8,False,False
炎天に消ゆる雲あり鳶高く,炎天に消ゆる雲あり鳶《とび》高く,高浜虚子,七百五十句,18,False,,0.6,False,False
旅にして秋風君の訃に接す,旅にして秋風君の訃《ふ》に接す,高浜虚子,七百五十句,17,True,秋,0.9,False,True
霧襲ひ来て佇める花野かな,霧襲ひ来て佇《たたず》める花野かな,高浜虚子,七百五十句,19,False,秋,0.7,False,True
新涼に己が肌を感じけり,新涼《しんりょう》に己《おのれ》が肌《はだ》を感じけり,高浜虚子,七百五十句,17,True,,0.9,False,False
たとふれば真萩の露のそれなりし,たとふれば真萩の露のそれなりし,高浜虚子,七百五十句,18,False,秋,0.7999999999999999,False,True
九月七日　鯨波逝く。,九月七日　鯨波逝く。,高浜虚子,七百五十句,15,False,秋,0.6,True,True
人を恐れ野分を恐れ住めりけり,人を恐れ野分《のわき》を恐れ住めりけり,高浜虚子,七百五十句,19,False,,0.6,False,False
蚊遣香も少し我に近く置け,蚊遣香《かやりこう》も少し我に近く置け,高浜虚子,七百五十句,18,False,夏,0.7,False,False
人生の颱風圏に今入りし,人生の颱風圏《たいふうけん》に今入りし,高浜虚子,七百五十句,18,False,,0.7,False,False
この萩のやさしやいつも立ちどまる,この萩のやさしやいつも立ちどまる,高浜虚子,七百五十句,18,False,秋,0.7,False,True
十月三日　庭前散歩。,十月三日　庭前散歩。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
追慕する人々も皆鬢の霜,追慕する人々も皆鬢《びん》の霜,高浜虚子,七百五十句,16,False,冬,0.7,False,False
たぐひなき菊の契りとことほぎぬ,たぐひなき菊の契りとことほぎぬ,高浜虚子,七百五十句,17,True,,0.9,False,False
椿子も萩も芒も焼き捨てよ,椿子《つばきこ》も萩も芒《すすき》も焼き捨てよ,高浜虚子,七百五十句,19,False,秋,0.7,False,True
白萩の露のあはれを見守りぬ,白萩の露のあはれを見守りぬ,高浜虚子,七百五十句,18,False,秋,0.7999999999999999,False,True
コスモスの花あそびをる虚空かな,コスモスの花あそびをる虚空《こくう》かな,高浜虚子,七百五十句,17,True,,0.9,False,False
秋の暮たゞ何事も言ふまじく,秋の暮たゞ何事も言ふまじく,高浜虚子,七百五十句,17,True,秋,0.9,False,True
祝はるゝことも淋しや老の秋,祝はるゝことも淋しや老の秋,高浜虚子,七百五十句,16,False,秋,0.7,False,True
十月二十五日　偶感。,十月二十五日　偶感。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
参りたる墓は黙して語らざる,参りたる墓は黙して語らざる,高浜虚子,七百五十句,17,True,,0.8,False,False
菊の日も暮れ方になり疲れけり,菊の日も暮れ方になり疲れけり,高浜虚子,七百五十句,19,False,,0.6,False,False
快き秋の日和の匂ひかな,快き秋の日和の匂《にお》ひかな,高浜虚子,七百五十句,16,False,秋,0.7999999999999999,False,True
而して菊に対する一日あり,而《しこう》して菊に対する一日《ひとひ》あり,高浜虚子,七百五十句,17,True,,0.8,False,False
短日のきしむ雨戸を引きにけり,短日《たんじつ》のきしむ雨戸を引きにけり,高浜虚子,七百五十句,19,False,,0.6,False,False
十一月十七日　艶寿会。,十一月十七日　艶寿会。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
羽子をつき手毬をついて恋をして,羽子《はね》をつき手毬《てまり》をついて恋をして,高浜虚子,七百五十句,17,True,,0.8,False,False
数の子に老の歯茎を鳴らしけり,数の子に老の歯茎《はぐき》を鳴らしけり,高浜虚子,七百五十句,19,False,,0.6,False,False
寒むければ防空頭巾著て書見,寒むければ防空頭巾《ずきん》著《き》て書見,高浜虚子,七百五十句,15,False,冬,0.6,False,False
春の空人仰ぎゐる我も見る,春の空人仰ぎゐる我も見る,高浜虚子,七百五十句,18,False,春,0.7,False,False
春の空人仰ぎゐる何も無し,春の空人仰ぎゐる何も無し,高浜虚子,七百五十句,18,False,春,0.7999999999999999,False,False
風椿立ち直りつゝ花落とす,風椿立ち直りつゝ花落とす,高浜虚子,七百五十句,17,True,,0.8,False,False
鬱々と人病む家の夕桜,鬱々《うつうつ》と人病む家の夕桜,高浜虚子,七百五十句,17,True,春,0.9,False,False
庭広しよりどころなく蝶の飛ぶ,庭広しよりどころなく蝶の飛ぶ,高浜虚子,七百五十句,18,False,春,0.7,False,False
煉瓦つみ重ねありたる萩のそば,煉瓦《れんが》つみ重ねありたる萩のそば,高浜虚子,七百五十句,17,True,秋,0.9,False,True
五月三日　『ホトトギス』七百号。,五月三日　『ホトトギス』七百号。,高浜虚子,七百五十句,19,False,秋,0.6,True,True
豆飯に何はなくとも目刺焼く,豆飯に何はなくとも目刺《めざし》焼く,高浜虚子,七百五十句,18,False,,0.6,False,False
よき住居袷の頃の主客かな,よき住居《すまい》袷《あわせ》の頃《ころ》の主客かな,高浜虚子,七百五十句,18,False,,0.7,False,False
古袷著てたゞ心豊かなり,古袷《ふるあわせ》著《き》てたゞ心豊かなり,高浜虚子,七百五十句,15,False,,0.6,False,False
更衣したる筑紫の旅の宿,更衣《ころもがえ》したる筑紫《つくし》の旅の宿,高浜虚子,七百五十句,17,True,,0.8,False,False
拡ごれる春曙の水輪かな,拡《ひろ》ごれる春《はる》曙《あけぼの》の水輪かな,高浜虚子,七百五十句,18,False,春,0.7999999999999999,False,False
天草の島山高し夏の海,天草《あまくさ》の島山高し夏の海,高浜虚子,七百五十句,17,True,夏,0.9,False,False
芒塚程遠からじ守るべし,芒塚《すすきづか》程遠《ほどとお》からじ守るべし,高浜虚子,七百五十句,17,True,秋,1.0,False,True
梅雨の道少し直して迎へくれ,梅雨《つゆ》の道少し直して迎へくれ,高浜虚子,七百五十句,17,True,春,1.0,False,False
中堂を焼きたる雷と思ひつゝ,中堂を焼きたる雷と思ひつゝ,高浜虚子,七百五十句,17,True,夏,0.9,False,False
大岩に根を下したる夏木かな,大岩に根を下したる夏木かな,高浜虚子,七百五十句,19,False,夏,0.7,False,False
六月九日　龍子古稀。,六月九日　龍子古稀。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
梅雨暗し床の隅なる古き壺,梅雨暗し床《とこ》の隅《すみ》なる古き壺《つぼ》,高浜虚子,七百五十句,19,False,春,0.6,False,False
油虫聖賢の書に対すのみ,油虫聖賢の書に対すのみ,高浜虚子,七百五十句,17,True,秋,0.9,False,True
六月二十八日　偶成。,六月二十八日　偶成。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
旅鞄開けて著なれし古浴衣,旅鞄《たびかばん》開《あ》けて著《き》なれし古浴衣《ふるゆかた》,高浜虚子,七百五十句,17,True,,0.8,False,False
七月三日　かき正、句謡会。,七月三日　かき正、句謡会。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
自ら風の涼しき余生かな,自《おのずか》ら風の涼しき余生かな,高浜虚子,七百五十句,18,False,,0.7,False,False
七月四日　午後帰鎌。,七月四日　午後帰鎌。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
燈火を暑しと消して涼みけり,燈火《ともしび》を暑しと消して涼みけり,高浜虚子,七百五十句,18,False,,0.7,False,False
七月二十二日　即事。,七月二十二日　即事。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
去年残し置きたるこゝの蠅叩,去年《こぞ》残し置きたるこゝの蠅叩《はえたたき》,高浜虚子,七百五十句,17,True,,0.8,False,False
山寺に避暑の命を托しけり,山寺に避暑の命を托しけり,高浜虚子,七百五十句,18,False,,0.7,False,False
山寺の夜の秋なる端居かな,山寺の夜の秋なる端居《はしい》かな,高浜虚子,七百五十句,17,True,秋,1.0,False,True
髪洗ふ女百態その一つ,髪洗ふ女百態その一つ,高浜虚子,七百五十句,16,False,,0.7,False,False
襟首を流るゝ汗や天瓜粉,襟首《えりくび》を流るゝ汗や天瓜粉《てんかふん》,高浜虚子,七百五十句,16,False,夏,0.7,False,False
夏行とは句を作ること選むこと,夏行《げぎょう》とは句を作ること選むこと,高浜虚子,七百五十句,18,False,夏,0.7,False,False
七月三十一日　稽古会。,七月三十一日　稽古会。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
娘の訪ひ来すぐ去ることも秋の風,娘《こ》の訪《と》ひ来《く》すぐ去ることも秋の風,高浜虚子,七百五十句,18,False,秋,0.7,False,True
流れ星はるかに遠き空のこと,流れ星はるかに遠き空のこと,高浜虚子,七百五十句,17,True,,0.8,False,False
星一つ命燃えつゝ流れけり,星一つ命燃えつゝ流れけり,高浜虚子,七百五十句,16,False,,0.7,False,False
秋風にいつまで浴衣著る女,秋風にいつまで浴衣著る女,高浜虚子,七百五十句,18,False,秋,0.7,False,True
色鳥に心遊べる主かな,色鳥《いろどり》に心遊べる主《あるじ》かな,高浜虚子,七百五十句,16,False,,0.7,False,False
鉄線の葉の末枯もその一つ,鉄線の葉の末枯《うらがれ》もその一つ,高浜虚子,七百五十句,18,False,冬,0.7999999999999999,False,False
こゝも亦柿の村なる円通寺,こゝも亦《また》柿の村なる円通寺,高浜虚子,七百五十句,17,True,,0.8,False,False
冬晴の虚子我ありと思ふのみ,冬晴の虚子我ありと思ふのみ,高浜虚子,七百五十句,19,False,冬,0.6,False,False
冬山に隠れ住むともいふべかり,冬山に隠れ住むともいふべかり,高浜虚子,七百五十句,18,False,冬,0.7,False,False
十一月十九日　即事。,十一月十九日　即事。,高浜虚子,七百五十句,16,False,秋,0.7,True,True
元日や炬燵の間にも客招じ,元日や炬燵の間にも客招《しょう》じ,高浜虚子,七百五十句,17,True,冬,0.9,False,False
十一月二十六日　偶成。,十一月二十六日　偶成。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
冬枯にわれは佇み人は行く,冬枯にわれは佇《たたず》み人は行く,高浜虚子,七百五十句,18,False,冬,0.7,False,False
松ヶ枝にかゝりて太き初日かな,松《まつ》ヶ枝《え》にかゝりて太き初日かな,高浜虚子,七百五十句,16,False,,0.7,False,False
君謡へ打初せんといひしこと,君謡へ打初《うちぞめ》せんといひしこと,高浜虚子,七百五十句,17,True,,0.8,False,False
一月八日　灘万女将死す。,一月八日　灘万女将死す。,高浜虚子,七百五十句,19,False,秋,0.6,True,True
老の春写真をくれと人いふも,老の春写真をくれと人いふも,高浜虚子,七百五十句,18,False,春,0.7,False,False
この寒さ身を引締めてつとめけり,この寒さ身を引締めてつとめけり,高浜虚子,七百五十句,19,False,冬,0.7,False,False
考へを文字に移して梅の花,考へを文字に移して梅の花,高浜虚子,七百五十句,18,False,春,0.7,False,False
春の山歪つながらも円きかな,春の山歪《いび》つながらも円きかな,高浜虚子,七百五十句,15,False,春,0.7,False,False
春水や一つ浮きたる水馬,春水《しゅんすい》や一つ浮きたる水馬《みずすまし》,高浜虚子,七百五十句,18,False,春,0.7,False,False
この池の生々流転蝌蚪の紐,この池の生々流転《せいせいるてん》蝌蚪《かと》の紐《ひも》,高浜虚子,七百五十句,17,True,,0.8,False,False
かち／＼と目刺の骨を噛みにけり,かち／＼と目刺の骨を噛《か》みにけり,高浜虚子,七百五十句,16,False,,0.7,False,False
春山を相して京に都せりと,春山を相《そう》して京に都せりと,高浜虚子,七百五十句,17,True,春,0.9,False,False
春の天おほどかにしてやゝ曇る,春の天おほどかにしてやゝ曇る,高浜虚子,七百五十句,16,False,春,0.7,False,False
山の背をころげ廻りぬ春の雷,山の背をころげ廻りぬ春の雷《らい》,高浜虚子,七百五十句,18,False,春,0.7,False,False
つゝじ散り皐月つゝじはまだの頃,つゝじ散り皐月《さつき》つゝじはまだの頃,高浜虚子,七百五十句,16,False,秋,0.7,True,True
昼寐するともなく椅子に深々と,昼寐《ひるね》するともなく椅子《いす》に深々《ふかぶか》と,高浜虚子,七百五十句,17,True,,0.8,False,False
人々よ昼寐のわれを起すなよ,人々よ昼寐のわれを起すなよ,高浜虚子,七百五十句,18,False,,0.7,False,False
六月三日　土筆会。草庵。,六月三日　土筆会。草庵。,高浜虚子,七百五十句,18,False,秋,0.7,True,True
山やうやく左右に迫りて田植かな,山やうやく左右《そう》に迫りて田植かな,高浜虚子,七百五十句,19,False,,0.6,False,False
